especie;cenario;mlp;glmnet;brt;consenso
species;presente;0.175;0;0;0.05833333333333333
species;presente;0.3;0;0;0.09999999999999999
species;presente;0.475;0;0;0.15833333333333333
species;presente;0.425;0;0;0.14166666666666666
species;presente;0.45;0;0;0.15
species;presente;0.575;0.125;0;0.2333333333333333
species;presente;0.9;0.775;0.025;0.5666666666666667
species;presente;0.925;0.95;0.05;0.6416666666666667
species;presente;0.875;0.95;0.1;0.6416666666666667
species;presente;0.725;0.95;0.075;0.5833333333333333
species;presente;0.55;0.95;0.05;0.5166666666666667
species;presente;0.375;0.825;0.25;0.48333333333333334
species;presente;0.3;0.375;0.275;0.3166666666666667
species;presente;0.2;0.175;0.25;0.20833333333333334
species;presente;0.2;0;0;0.06666666666666667
species;presente;0.05;0;0;0.016666666666666666
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.325;0.15;0;0.15833333333333333
species;presente;0.5;0.25;0;0.25
species;presente;0.325;0.15;0;0.15833333333333333
species;presente;0.775;0.85;0;0.5416666666666666
species;presente;0.85;0.925;0;0.5916666666666667
species;presente;0.875;0.925;0;0.6
species;presente;0.9;0.825;0;0.5750000000000001
species;presente;0.875;0.65;0;0.5083333333333333
species;presente;0.85;0.625;0;0.4916666666666667
species;presente;0.825;0.625;0;0.48333333333333334
species;presente;0.825;0.6;0;0.4749999999999999
species;presente;0.825;0.6;0;0.4749999999999999
species;presente;0.825;0.6;0;0.4749999999999999
species;presente;0.8;0.6;0;0.4666666666666666
species;presente;0.8;0.55;0;0.45
species;presente;0.775;0.525;0;0.43333333333333335
species;presente;0.7;0.55;0;0.4166666666666667
species;presente;0.725;0.225;0;0.31666666666666665
species;presente;0.7;0.125;0;0.27499999999999997
species;presente;0.725;0.125;0;0.2833333333333333
species;presente;0.725;0.125;0;0.2833333333333333
species;presente;0.775;0.075;0;0.2833333333333333
species;presente;0.75;0.05;0;0.26666666666666666
species;presente;0.675;0.05;0;0.2416666666666667
species;presente;0.65;0.05;0;0.23333333333333336
species;presente;0.55;0.05;0;0.20000000000000004
species;presente;0.5;0.05;0;0.18333333333333335
species;presente;0.475;0.05;0;0.17500000000000002
species;presente;0.475;0.05;0;0.17500000000000002
species;presente;0.4;0.05;0;0.15
species;presente;0.35;0.05;0;0.13333333333333333
species;presente;0.2;0.1;0;0.10000000000000002
species;presente;0.2;0.125;0;0.10833333333333334
species;presente;0.225;0.125;0;0.11666666666666665
species;presente;0.275;0.125;0;0.13333333333333333
species;presente;0.225;0.125;0;0.11666666666666665
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.125;0.1;0;0.075
species;presente;0.1;0.1;0;0.06666666666666667
species;presente;0.1;0.1;0;0.06666666666666667
species;presente;0.1;0.125;0;0.075
species;presente;0.125;0.625;0;0.25
species;presente;0.175;0.675;0;0.2833333333333334
species;presente;0.175;0.425;0;0.19999999999999998
species;presente;0.15;0.3;0;0.15
species;presente;0.175;0.3;0;0.15833333333333333
species;presente;0.175;0.15;0;0.10833333333333332
species;presente;0.15;0.2;0;0.11666666666666665
species;presente;0.15;0.225;0;0.125
species;presente;0.15;0.15;0;0.09999999999999999
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.15;0.15;0;0.09999999999999999
species;presente;0.1;0.15;0;0.08333333333333333
species;presente;0.1;0.15;0;0.08333333333333333
species;presente;0.1;0.4;0;0.16666666666666666
species;presente;0.125;0.625;0;0.25
species;presente;0.125;0.625;0;0.25
species;presente;0.1;0.15;0;0.08333333333333333
species;presente;0.05;0.025;0;0.025000000000000005
species;presente;0.05;0.025;0;0.025000000000000005
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.125;0;0;0.041666666666666664
species;presente;0.15;0;0;0.049999999999999996
species;presente;0.2;0;0;0.06666666666666667
species;presente;0.275;0;0;0.09166666666666667
species;presente;0.425;0;0;0.14166666666666666
species;presente;0.375;0;0;0.125
species;presente;0.375;0;0;0.125
species;presente;0.5;0.125;0;0.20833333333333334
species;presente;0.9;0.75;0;0.5499999999999999
species;presente;0.925;0.95;0.05;0.6416666666666667
species;presente;0.875;0.95;0.05;0.625
species;presente;0.775;0.95;0.05;0.5916666666666667
species;presente;0.6;0.95;0.025;0.5249999999999999
species;presente;0.375;0.9;0.25;0.5083333333333333
species;presente;0.35;0.8;0.25;0.4666666666666666
species;presente;0.25;0.625;0.3;0.39166666666666666
species;presente;0.225;0.125;0.05;0.13333333333333333
species;presente;0.125;0;0;0.041666666666666664
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0.225;0.075;0;0.09999999999999999
species;presente;0.4;0.125;0;0.17500000000000002
species;presente;0.325;0.1;0;0.1416666666666667
species;presente;0.775;0.625;0;0.4666666666666666
species;presente;0.875;0.925;0;0.6
species;presente;0.9;0.925;0;0.6083333333333334
species;presente;0.85;0.825;0;0.5583333333333332
species;presente;0.85;0.65;0;0.5
species;presente;0.85;0.625;0;0.4916666666666667
species;presente;0.825;0.625;0;0.48333333333333334
species;presente;0.825;0.625;0;0.48333333333333334
species;presente;0.825;0.675;0;0.5
species;presente;0.85;0.725;0;0.525
species;presente;0.85;0.725;0;0.525
species;presente;0.825;0.625;0;0.48333333333333334
species;presente;0.8;0.65;0;0.4833333333333334
species;presente;0.775;0.65;0;0.47500000000000003
species;presente;0.75;0.55;0;0.43333333333333335
species;presente;0.75;0.225;0;0.325
species;presente;0.775;0.125;0;0.3
species;presente;0.825;0.125;0;0.31666666666666665
species;presente;0.825;0.125;0;0.31666666666666665
species;presente;0.85;0.1;0;0.31666666666666665
species;presente;0.8;0.05;0;0.2833333333333334
species;presente;0.8;0.05;0;0.2833333333333334
species;presente;0.725;0.05;0;0.25833333333333336
species;presente;0.6;0.05;0;0.21666666666666667
species;presente;0.525;0.05;0;0.19166666666666668
species;presente;0.5;0.05;0;0.18333333333333335
species;presente;0.5;0.05;0;0.18333333333333335
species;presente;0.45;0.075;0;0.17500000000000002
species;presente;0.3;0.075;0;0.125
species;presente;0.175;0.125;0;0.09999999999999999
species;presente;0.225;0.125;0;0.11666666666666665
species;presente;0.325;0.125;0;0.15
species;presente;0.25;0.125;0;0.125
species;presente;0.175;0.125;0;0.09999999999999999
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.15;0.125;0;0.09166666666666667
species;presente;0.15;0.125;0;0.09166666666666667
species;presente;0.175;0.65;0;0.27499999999999997
species;presente;0.2;0.725;0;0.30833333333333335
species;presente;0.2;0.65;0;0.2833333333333334
species;presente;0.2;0.375;0;0.19166666666666665
species;presente;0.225;0.375;0;0.19999999999999998
species;presente;0.225;0.25;0;0.15833333333333333
species;presente;0.25;0.3;0;0.18333333333333335
species;presente;0.3;0.375;0;0.225
species;presente;0.225;0.275;0;0.16666666666666666
species;presente;0.175;0.125;0;0.09999999999999999
species;presente;0.15;0.125;0;0.09166666666666667
species;presente;0.15;0.15;0;0.09999999999999999
species;presente;0.1;0.15;0;0.08333333333333333
species;presente;0.1;0.25;0;0.11666666666666665
species;presente;0.1;0.6;0;0.2333333333333333
species;presente;0.075;0.65;0;0.24166666666666667
species;presente;0.125;0.625;0;0.25
species;presente;0.05;0.1;0;0.05000000000000001
species;presente;0.05;0.025;0;0.025000000000000005
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.125;0;0;0.041666666666666664
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.15;0;0;0.049999999999999996
species;presente;0.3;0;0;0.09999999999999999
species;presente;0.425;0;0;0.14166666666666666
species;presente;0.325;0;0;0.10833333333333334
species;presente;0.375;0;0;0.125
species;presente;0.55;0.225;0;0.25833333333333336
species;presente;0.925;0.75;0;0.5583333333333333
species;presente;0.925;0.95;0.05;0.6416666666666667
species;presente;0.875;0.95;0.05;0.625
species;presente;0.775;0.95;0.05;0.5916666666666667
species;presente;0.725;0.95;0.05;0.575
species;presente;0.35;0.825;0.25;0.4749999999999999
species;presente;0.35;0.825;0.25;0.4749999999999999
species;presente;0.225;0.15;0.225;0.19999999999999998
species;presente;0.225;0;0;0.075
species;presente;0.05;0;0;0.016666666666666666
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0.425;0.1;0;0.17500000000000002
species;presente;0.4;0.1;0;0.16666666666666666
species;presente;0.8;0.6;0;0.4666666666666666
species;presente;0.875;0.925;0;0.6
species;presente;0.925;0.925;0;0.6166666666666667
species;presente;0.9;0.85;0;0.5833333333333334
species;presente;0.85;0.65;0;0.5
species;presente;0.825;0.625;0;0.48333333333333334
species;presente;0.825;0.65;0;0.4916666666666667
species;presente;0.825;0.725;0;0.5166666666666666
species;presente;0.8;0.775;0;0.525
species;presente;0.825;0.875;0;0.5666666666666667
species;presente;0.825;0.9;0;0.5750000000000001
species;presente;0.8;0.775;0;0.525
species;presente;0.775;0.775;0;0.5166666666666667
species;presente;0.75;0.725;0;0.4916666666666667
species;presente;0.775;0.65;0;0.47500000000000003
species;presente;0.8;0.475;0;0.425
species;presente;0.825;0.25;0;0.35833333333333334
species;presente;0.9;0.2;0;0.3666666666666667
species;presente;0.875;0.125;0;0.3333333333333333
species;presente;0.875;0.125;0;0.3333333333333333
species;presente;0.875;0.075;0;0.31666666666666665
species;presente;0.825;0.075;0;0.3
species;presente;0.825;0.05;0;0.2916666666666667
species;presente;0.775;0.05;0;0.275
species;presente;0.725;0.05;0;0.25833333333333336
species;presente;0.575;0.05;0;0.20833333333333334
species;presente;0.55;0.075;0;0.20833333333333334
species;presente;0.55;0.075;0;0.20833333333333334
species;presente;0.45;0.075;0;0.17500000000000002
species;presente;0.375;0.125;0;0.16666666666666666
species;presente;0.25;0.125;0;0.125
species;presente;0.35;0.125;0;0.15833333333333333
species;presente;0.325;0.125;0;0.15
species;presente;0.3;0.125;0;0.14166666666666666
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.15;0.125;0;0.09166666666666667
species;presente;0.15;0.125;0;0.09166666666666667
species;presente;0.15;0.125;0;0.09166666666666667
species;presente;0.15;0.125;0;0.09166666666666667
species;presente;0.2;0.45;0;0.21666666666666667
species;presente;0.4;0.7;0;0.3666666666666667
species;presente;0.375;0.7;0;0.35833333333333334
species;presente;0.425;0.675;0;0.3666666666666667
species;presente;0.525;0.65;0;0.39166666666666666
species;presente;0.575;0.675;0;0.4166666666666667
species;presente;0.575;0.725;0;0.4333333333333333
species;presente;0.5;0.65;0;0.3833333333333333
species;presente;0.4;0.375;0;0.25833333333333336
species;presente;0.275;0.275;0;0.18333333333333335
species;presente;0.175;0.375;0;0.18333333333333335
species;presente;0.15;0.425;0;0.19166666666666665
species;presente;0.1;0.425;0;0.17500000000000002
species;presente;0.1;0.575;0;0.22499999999999998
species;presente;0.075;0.625;0;0.2333333333333333
species;presente;0.075;0.65;0;0.24166666666666667
species;presente;0.1;0.625;0;0.24166666666666667
species;presente;0.1;0.15;0;0.08333333333333333
species;presente;0.1;0.35;0;0.15
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.125;0;0;0.041666666666666664
species;presente;0.125;0;0;0.041666666666666664
species;presente;0.125;0;0;0.041666666666666664
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.15;0;0;0.049999999999999996
species;presente;0.175;0;0;0.05833333333333333
species;presente;0.325;0;0;0.10833333333333334
species;presente;0.35;0;0;0.11666666666666665
species;presente;0.325;0;0;0.10833333333333334
species;presente;0.55;0.225;0;0.25833333333333336
species;presente;0.875;0.575;0;0.48333333333333334
species;presente;0.925;0.775;0;0.5666666666666668
species;presente;0.925;0.925;0.05;0.6333333333333334
species;presente;0.95;0.95;0.05;0.65
species;presente;0.825;0.95;0.05;0.6083333333333333
species;presente;0.75;0.95;0.05;0.5833333333333334
species;presente;0.375;0.825;0.25;0.48333333333333334
species;presente;0.25;0.1;0.125;0.15833333333333333
species;presente;0.2;0;0;0.06666666666666667
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.05;0;0;0.016666666666666666
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0.5;0.125;0;0.20833333333333334
species;presente;0.825;0.575;0;0.4666666666666666
species;presente;0.775;0.475;0;0.4166666666666667
species;presente;0.9;0.925;0;0.6083333333333334
species;presente;0.85;0.875;0;0.5750000000000001
species;presente;0.85;0.775;0;0.5416666666666666
species;presente;0.825;0.725;0;0.5166666666666666
species;presente;0.825;0.675;0;0.5
species;presente;0.8;0.75;0;0.5166666666666667
species;presente;0.775;0.9;0;0.5583333333333333
species;presente;0.775;0.925;0;0.5666666666666668
species;presente;0.8;0.925;0;0.5750000000000001
species;presente;0.8;0.925;0;0.5750000000000001
species;presente;0.725;0.9;0;0.5416666666666666
species;presente;0.7;0.85;0;0.5166666666666666
species;presente;0.725;0.8;0;0.5083333333333333
species;presente;0.725;0.725;0;0.48333333333333334
species;presente;0.8;0.6;0;0.4666666666666666
species;presente;0.825;0.475;0;0.4333333333333333
species;presente;0.9;0.3;0;0.39999999999999997
species;presente;0.95;0.2;0;0.3833333333333333
species;presente;0.95;0.125;0;0.35833333333333334
species;presente;0.925;0.125;0;0.35000000000000003
species;presente;0.925;0.075;0;0.3333333333333333
species;presente;0.9;0.075;0;0.325
species;presente;0.875;0.075;0;0.31666666666666665
species;presente;0.825;0.075;0;0.3
species;presente;0.775;0.075;0;0.2833333333333333
species;presente;0.725;0.075;0;0.26666666666666666
species;presente;0.625;0.1;0;0.24166666666666667
species;presente;0.575;0.1;0;0.22499999999999998
species;presente;0.525;0.125;0;0.21666666666666667
species;presente;0.425;0.125;0;0.18333333333333335
species;presente;0.425;0.125;0;0.18333333333333335
species;presente;0.425;0.125;0;0.18333333333333335
species;presente;0.35;0.125;0;0.15833333333333333
species;presente;0.25;0.125;0;0.125
species;presente;0.175;0.125;0;0.09999999999999999
species;presente;0.175;0.125;0;0.09999999999999999
species;presente;0.175;0.125;0;0.09999999999999999
species;presente;0.175;0.125;0;0.09999999999999999
species;presente;0.275;0.4;0;0.225
species;presente;0.45;0.7;0;0.3833333333333333
species;presente;0.45;0.7;0;0.3833333333333333
species;presente;0.575;0.7;0;0.425
species;presente;0.65;0.725;0;0.4583333333333333
species;presente;0.75;0.75;0;0.5
species;presente;0.95;0.75;0;0.5666666666666667
species;presente;0.55;0.7;0;0.4166666666666667
species;presente;0.425;0.65;0;0.35833333333333334
species;presente;0.3;0.65;0;0.31666666666666665
species;presente;0.225;0.7;0;0.3083333333333333
species;presente;0.125;0.625;0;0.25
species;presente;0.125;0.625;0;0.25
species;presente;0.1;0.6;0;0.2333333333333333
species;presente;0.1;0.625;0;0.24166666666666667
species;presente;0.075;0.625;0;0.2333333333333333
species;presente;0.1;0.625;0;0.24166666666666667
species;presente;0.1;0.625;0;0.24166666666666667
species;presente;0.1;0.575;0;0.22499999999999998
species;presente;0.1;0.1;0;0.06666666666666667
species;presente;0.05;0.025;0;0.025000000000000005
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.125;0;0;0.041666666666666664
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.15;0;0;0.049999999999999996
species;presente;0.15;0;0;0.049999999999999996
species;presente;0.2;0;0;0.06666666666666667
species;presente;0.225;0;0;0.075
species;presente;0.5;0;0;0.16666666666666666
species;presente;0.75;0.45;0;0.39999999999999997
species;presente;0.9;0.725;0;0.5416666666666666
species;presente;0.925;0.75;0;0.5583333333333333
species;presente;0.925;0.9;0.025;0.6166666666666667
species;presente;0.95;0.95;0.05;0.65
species;presente;0.8;0.95;0.05;0.6
species;presente;0.8;0.95;0.05;0.6
species;presente;0.4;0.825;0.275;0.5
species;presente;0.25;0.125;0.125;0.16666666666666666
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0.15;0.025;0;0.05833333333333333
species;presente;0.85;0.625;0;0.4916666666666667
species;presente;0.85;0.65;0;0.5
species;presente;0.9;0.925;0;0.6083333333333334
species;presente;0.9;0.925;0;0.6083333333333334
species;presente;0.85;0.675;0;0.5083333333333333
species;presente;0.8;0.7;0;0.5
species;presente;0.775;0.775;0;0.5166666666666667
species;presente;0.725;0.875;0;0.5333333333333333
species;presente;0.7;0.925;0;0.5416666666666666
species;presente;0.7;0.925;0;0.5416666666666666
species;presente;0.7;0.95;0;0.5499999999999999
species;presente;0.7;0.925;0;0.5416666666666666
species;presente;0.7;0.925;0;0.5416666666666666
species;presente;0.675;0.925;0;0.5333333333333333
species;presente;0.7;0.925;0;0.5416666666666666
species;presente;0.7;0.8;0;0.5
species;presente;0.825;0.725;0;0.5166666666666666
species;presente;0.9;0.625;0;0.5083333333333333
species;presente;0.95;0.4;0;0.45
species;presente;0.95;0.275;0;0.4083333333333334
species;presente;0.975;0.175;0;0.3833333333333333
species;presente;0.925;0.125;0;0.35000000000000003
species;presente;0.925;0.125;0;0.35000000000000003
species;presente;0.925;0.125;0;0.35000000000000003
species;presente;0.925;0.125;0;0.35000000000000003
species;presente;0.925;0.125;0;0.35000000000000003
species;presente;0.875;0.125;0;0.3333333333333333
species;presente;0.775;0.125;0;0.3
species;presente;0.775;0.125;0;0.3
species;presente;0.675;0.125;0;0.26666666666666666
species;presente;0.65;0.125;0;0.25833333333333336
species;presente;0.6;0.125;0;0.24166666666666667
species;presente;0.6;0.125;0;0.24166666666666667
species;presente;0.525;0.175;0;0.2333333333333333
