species,decimalLongitude,decimalLatitude
Leporinus.friderici,-62.414,-11.492
Leporinus.friderici,-62.083,-10.896
Leporinus.friderici,-61.911,-11.031
Leporinus.friderici,-62.334,-9.406
Leporinus.friderici,-62.269,-9.616
Leporinus.friderici,-62.503,-9.824
Leporinus.friderici,-61.654,-9.536
Leporinus.friderici,-62.175,-9.554
Leporinus.friderici,-62.12,-9.759
Leporinus.friderici,-61.836,-11.003
Leporinus.friderici,-61.818,-11.337
Leporinus.friderici,-61.993,-11.015
Leporinus.friderici,-61.979,-11.058
Leporinus.friderici,-61.534,-11.43
Leporinus.friderici,-61.678,-11.519
Leporinus.friderici,-61.797,-11.469
Leporinus.friderici,-61.549,-11.763
Leporinus.friderici,-61.427,-11.87
Leporinus.friderici,-61.979,-11.058
Leporinus.friderici,-62.175,-9.554
Leporinus.friderici,-61.534,-11.43
Leporinus.friderici,-61.427,-11.87
Leporinus.friderici,-62.269,-9.616
Leporinus.friderici,-61.911,-11.031
Leporinus.friderici,-61.797,-11.469
Leporinus.friderici,-62.414,-11.492
Leporinus.friderici,-61.678,-11.519
Leporinus.friderici,-61.818,-11.337
Leporinus.friderici,-61.993,-11.015
Leporinus.friderici,-62.12,-9.759
Leporinus.friderici,-62.503,-9.824
Leporinus.friderici,-61.836,-11.003
Leporinus.friderici,-62.083,-10.896
Leporinus.friderici,-61.654,-9.536
Leporinus.friderici,-61.813,-10.346
Leporinus.friderici,-61.549,-11.763
Leporinus.friderici,-62.334,-9.406
Leporinus.friderici,-62.414,-11.492
Leporinus.friderici,-62.083,-10.896
Leporinus.friderici,-61.911,-11.031
Leporinus.friderici,-62.334,-9.406
Leporinus.friderici,-62.269,-9.616
Leporinus.friderici,-62.503,-9.824
Leporinus.friderici,-61.654,-9.536
Leporinus.friderici,-62.175,-9.554
Leporinus.friderici,-62.12,-9.759
Leporinus.friderici,-61.836,-11.003
Leporinus.friderici,-61.818,-11.337
Leporinus.friderici,-61.993,-11.015
Leporinus.friderici,-61.979,-11.058
Leporinus.friderici,-61.534,-11.43
Leporinus.friderici,-61.678,-11.519
Leporinus.friderici,-61.797,-11.469
Leporinus.friderici,-61.549,-11.763
Leporinus.friderici,-61.427,-11.87
Leporinus.friderici,-61.447,-11.439
Leporinus.friderici,-61.468,-11.435
Leporinus.friderici,-62.261,-8.741
Leporinus.friderici,-62.504,-8.471
Leporinus.friderici,-62.852,-9.087
Leporinus.friderici,-62.117,-10.2
Leporinus.friderici,-62.414,-11.492
Leporinus.friderici,-62.083,-10.896
Leporinus.friderici,-61.911,-11.031
Leporinus.friderici,-62.334,-9.406
Leporinus.friderici,-62.269,-9.616
Leporinus.friderici,-62.503,-9.824
Leporinus.friderici,-61.654,-9.536
Leporinus.friderici,-62.175,-9.554
Leporinus.friderici,-62.12,-9.759
Leporinus.friderici,-61.836,-11.003
Leporinus.friderici,-61.818,-11.337
Leporinus.friderici,-61.993,-11.015
Leporinus.friderici,-61.979,-11.058
Leporinus.friderici,-61.534,-11.43
Leporinus.friderici,-61.678,-11.519
Leporinus.friderici,-61.797,-11.469
Leporinus.friderici,-61.549,-11.763
Leporinus.friderici,-61.427,-11.87
Leporinus.friderici,-62.117,-10.2
Leporinus.friderici,-63.474,-8.738
Leporinus.friderici,-63.041,-9.913
Leporinus.friderici,-63.696,-8.81
Leporinus.friderici,-63.041,-9.913
Leporinus.friderici,-63.61,-8.81
Leporinus.friderici,-63.433,-8.75
Leporinus.friderici,-63.6,-8.8
Leporinus.friderici,-63.441,-8.757
Leporinus.friderici,-62.737,-10.206
Leporinus.friderici,-63.069,-9.939
Leporinus.friderici,-63.253,-10.336
Leporinus.friderici,-63.06,-9.844
Leporinus.friderici,-62.994,-10.092
Leporinus.friderici,-63.148,-10.084
Leporinus.friderici,-63.129,-9.609
Leporinus.friderici,-63.058,-10.025
Leporinus.friderici,-62.998,-10.244
Leporinus.friderici,-63.096,-9.956
Leporinus.friderici,-62.737,-10.206
Leporinus.friderici,-62.737,-10.206
Leporinus.friderici,-65.91,-9.76
Leporinus.friderici,-65.68,-9.76
Leporinus.friderici,-65.94,-9.94
Leporinus.friderici,-65.532,-9.78
Leporinus.friderici,-65.565,-9.651
Leporinus.friderici,-65.612,-9.773
Leporinus.friderici,-65.612,-9.773
Leporinus.friderici,-68.946,-11.284
Leporinus.friderici,-67.602,-11.277
Leporinus.friderici,-67.653,-11.152
Leporinus.friderici,-69.029,-11.449
Leporinus.friderici,-69.075,-11.276
Leporinus.friderici,-67.563,-11.192
Leporinus.friderici,-69.036,-11.446
Leporinus.friderici,-69.029,-11.449
Leporinus.friderici,-68.737,-11.273
Leporinus.friderici,-69.068,-11.277
Leporinus.friderici,-69.036,-11.439
Leporinus.friderici,-67.561,-11.152
Leporinus.friderici,-69.075,-11.276
Leporinus.friderici,-68.368,-11.724
Leporinus.friderici,-67.563,-11.192
Leporinus.friderici,-67.558,-11.109
Leporinus.friderici,-67.554,-11.092
Leporinus.friderici,-65.584,-10.537
Leporinus.friderici,-69.295,-12.833
Leporinus.friderici,-69.478,-13.347
Leporinus.friderici,-69.634,-13.204
Leporinus.friderici,-69.84,-13.477
Leporinus.friderici,-69.84,-13.478
Leporinus.friderici,-69.424,-12.655
Leporinus.friderici,-71.408,-11.888
Leporinus.friderici,-70.302,-12.408
Leporinus.friderici,-70.284,-12.428
Leporinus.friderici,-71.405,-11.895
Leporinus.friderici,-68.867,-13.022
Leporinus.friderici,-68.861,-13.115
Leporinus.friderici,-68.854,-13.286
Leporinus.friderici,-69.676,-12.046
Leporinus.friderici,-69.906,-12.073
Leporinus.friderici,-68.84,-12.81
Leporinus.friderici,-69.633,-13.417
Leporinus.friderici,-69.229,-12.499
Leporinus.friderici,-69.844,-13.484
Leporinus.friderici,-70.27,-12.44
Leporinus.friderici,-69.583,-13.133
Leporinus.friderici,-70.833,-13
Leporinus.friderici,-69.517,-12.6
Leporinus.friderici,-65.584,-10.537
Leporinus.friderici,-69.3,-12.867
Leporinus.friderici,-69.042,-12.606
Leporinus.friderici,-69.533,-12.661
Leporinus.friderici,-69.623,-13.174
Leporinus.friderici,-69.844,-13.486
Leporinus.friderici,-69.636,-13.211
Leporinus.friderici,-71.529,-11.968
Leporinus.friderici,-68.738,-12.658
Leporinus.friderici,-70.311,-12.373
Leporinus.friderici,-69.55,-12.933
Leporinus.friderici,-70.311,-12.4
Leporinus.friderici,-69.3,-12.833
Leporinus.friderici,-69.283,-12.883
Leporinus.friderici,-69.617,-13.367
Leporinus.friderici,-69.3,-12.83
Leporinus.friderici,-69.3,-12.828
Leporinus.friderici,-69.292,-12.826
Leporinus.friderici,-69.292,-12.842
Leporinus.friderici,-69.147,-12.5
Leporinus.friderici,-69.275,-12.82
Leporinus.friderici,-69.17,-12.5
Leporinus.friderici,-69.275,-12.817
Leporinus.friderici,-69.167,-12.5
Leporinus.friderici,-71.409,-11.888
Leporinus.friderici,-71.295,-11.943
Leporinus.friderici,-65.584,-10.537
Leporinus.friderici,-68.128,-13.768
Leporinus.friderici,-67.341,-14.295
Leporinus.friderici,-66.135,-11.13
Leporinus.friderici,-67.132,-15.681
Leporinus.friderici,-66.183,-11.117
Leporinus.friderici,-66.135,-11.13
Leporinus.friderici,-67.341,-14.295
Leporinus.friderici,-66.135,-11.13
Leporinus.friderici,-67.132,-15.681
Leporinus.friderici,-67.404,-13.471
Leporinus.friderici,-67.304,-15.549
Leporinus.friderici,-66.132,-11.127
Leporinus.friderici,-68.128,-13.764
Leporinus.friderici,-67.25,-15.667
Leporinus.friderici,-67.875,-14.471
Leporinus.friderici,-67.347,-14.28
Leporinus.friderici,-67.921,-14.425
Leporinus.friderici,-68.128,-13.768
Leporinus.friderici,-67.132,-15.681
Leporinus.friderici,-65.663,-11.631
Leporinus.friderici,-64.996,-11.912
Leporinus.friderici,-64.576,-11.491
Leporinus.friderici,-65.28,-10.86
Leporinus.friderici,-65.14,-11.09
Leporinus.friderici,-65.22,-11.61
Leporinus.friderici,-65.27,-10.86
Leporinus.friderici,-64.94,-10.83
Leporinus.friderici,-64.37,-10.85
Leporinus.friderici,-65.557,-10.994
Leporinus.friderici,-65.19,-11.63
Leporinus.friderici,-64.27,-10.75
Leporinus.friderici,-65.23,-11.61
Leporinus.friderici,-65.557,-10.994
Leporinus.friderici,-64.98,-10.85
Leporinus.friderici,-65.273,-10.706
Leporinus.friderici,-67.002,-13.975
Leporinus.friderici,-65.163,-13.181
Leporinus.friderici,-66.916,-13.956
Leporinus.friderici,-66.883,-13.967
Leporinus.friderici,-65.303,-13.347
Leporinus.friderici,-65.25,-13.163
Leporinus.friderici,-67.002,-13.975
Leporinus.friderici,-66.28,-14.92
Leporinus.friderici,-66.217,-14.792
Leporinus.friderici,-66.28,-14.92
Leporinus.friderici,-65.021,-14.727
Leporinus.friderici,-65.01,-14.771
Leporinus.friderici,-65.046,-14.666
Leporinus.friderici,-64.941,-14.679
Leporinus.friderici,-64.988,-14.653
Leporinus.friderici,-64.921,-14.547
Leporinus.friderici,-64.931,-14.537
Leporinus.friderici,-65.292,-13.875
Leporinus.friderici,-66.3,-14.9
Leporinus.friderici,-64.868,-14.461
Leporinus.friderici,-64.872,-14.88
Leporinus.friderici,-65.27,-13.711
Leporinus.friderici,-64.852,-14.5
Leporinus.friderici,-66.327,-14.871
Leporinus.friderici,-66.283,-14.917
Leporinus.friderici,-64.85,-14.5
Leporinus.friderici,-64.872,-14.88
Leporinus.friderici,-59.968,-15.029
Leporinus.friderici,-63.546,-12.513
Leporinus.friderici,-59.951,-15.008
Leporinus.friderici,-64.227,-12.445
Leporinus.friderici,-64.004,-11.607
Leporinus.friderici,-62.904,-12.852
Leporinus.friderici,-63.986,-11.59
Leporinus.friderici,-64.227,-12.445
Leporinus.friderici,-64.53,-12.21
Leporinus.friderici,-64.71,-12.09
Leporinus.friderici,-62.6,-11.78
Leporinus.friderici,-64.54,-12.2
Leporinus.friderici,-64.155,-12.524
Leporinus.friderici,-62.53,-12.03
Leporinus.friderici,-61.726,-13.639
Leporinus.friderici,-64.59,-12.214
Leporinus.friderici,-63.411,-12.629
Leporinus.friderici,-62.09,-13.24
Leporinus.friderici,-64.55,-12.19
Leporinus.friderici,-64.49,-12.21
Leporinus.friderici,-63.54,-12.5
Leporinus.friderici,-63.34,-12.3
Leporinus.friderici,-61.736,-13.628
Leporinus.friderici,-63.922,-12.522
Leporinus.friderici,-62.11,-11.93
Leporinus.friderici,-64.38,-12.11
Leporinus.friderici,-64.58,-12.18
Leporinus.friderici,-59.703,-13.781
Leporinus.friderici,-64.55,-12.2
Leporinus.friderici,-64.24,-11.97
Leporinus.friderici,-60.8,-14.833
Leporinus.friderici,-61.737,-13.628
Leporinus.friderici,-64.066,-12.509
Leporinus.friderici,-63.918,-12.51
Leporinus.friderici,-62.79,-11.66
Leporinus.friderici,-61.133,-13.517
Leporinus.friderici,-62.9,-12.85
Leporinus.friderici,-63.55,-12.5
Leporinus.friderici,-63.921,-12.517
Leporinus.friderici,-62.755,-13.056
Leporinus.friderici,-64.592,-12.214
Leporinus.friderici,-64.589,-12.2
Leporinus.friderici,-64.59,-12.202
Leporinus.friderici,-60.249,-14.711
Leporinus.friderici,-59.333,-15.5
Leporinus.friderici,-59.355,-15.216
Leporinus.friderici,-59.291,-14.921
Leporinus.friderici,-63.547,-12.513
Leporinus.friderici,-59.969,-15.029
Leporinus.friderici,-59.333,-15.5
Leporinus.friderici,-59.333,-15.5
Leporinus.friderici,-59.819,-15.027
Leporinus.friderici,-64.217,-12.533
Leporinus.friderici,-62.834,-14.741
Leporinus.friderici,-63.502,-13.325
Leporinus.friderici,-63.728,-13.235
Leporinus.friderici,-64.217,-12.533
Leporinus.friderici,-62.25,-15.767
Leporinus.friderici,-62.25,-15.767
Leporinus.friderici,-63.458,-13.339
Leporinus.friderici,-63.573,-13.307
Leporinus.friderici,-63.554,-13.305
Leporinus.friderici,-63.163,-12.806
Leporinus.friderici,-63.702,-13.316
Leporinus.friderici,-63.558,-13.31
Leporinus.friderici,-62.934,-13.365
Leporinus.friderici,-63.2,-15.883
Leporinus.friderici,-64.649,-13.038
Leporinus.friderici,-64.108,-12.994
Leporinus.friderici,-64.643,-13.09
Leporinus.friderici,-64.67,-13.183
Leporinus.friderici,-64.657,-13.014
Leporinus.friderici,-64.16,-12.934
Leporinus.friderici,-64.108,-12.994
Leporinus.friderici,-63.982,-13.207
Leporinus.friderici,-64.108,-13.234
Leporinus.friderici,-64.147,-12.976
Leporinus.friderici,-64.035,-13.234
Leporinus.friderici,-64.65,-13.04
Leporinus.friderici,-64.39,-12.543
Leporinus.friderici,-65.433,-13.735
Leporinus.friderici,-65.47,-13.809
Leporinus.friderici,-66,-14
Leporinus.friderici,-66.623,-14.745
Leporinus.friderici,-65.452,-13.768
Leporinus.friderici,-65.403,-13.758
Leporinus.friderici,-64.977,-15.235
Leporinus.friderici,-65.396,-16.845
Leporinus.friderici,-65.4,-16.862
Leporinus.friderici,-65.024,-15.282
Leporinus.friderici,-64.583,-16.508
Leporinus.friderici,-64.767,-17.115
Leporinus.friderici,-64.785,-16.834
Leporinus.friderici,-63.25,-17.517
Leporinus.friderici,-64.001,-16
Leporinus.friderici,-62.776,-17.62
Leporinus.friderici,-64.409,-16.431
Leporinus.friderici,-74.303,-4.666
Leporinus.friderici,-74.906,-4.731
Leporinus.friderici,-74.5,-5.083
Leporinus.friderici,-74.5,-4.917
Leporinus.friderici,-74.917,-5.017
Leporinus.friderici,-74.75,-5.15
Leporinus.friderici,-77.582,-4.461
Leporinus.friderici,-77.502,-4.438
Leporinus.friderici,-77.853,-4.59
Leporinus.friderici,-77.863,-4.591
Leporinus.friderici,-78.155,-4.463
Leporinus.friderici,-75.082,-3.808
Leporinus.friderici,-74.963,-3.796
Leporinus.friderici,-75.447,-3.443
Leporinus.friderici,-75.65,-3.261
Leporinus.friderici,-74.577,-3.743
Leporinus.friderici,-74.614,-3.728
Leporinus.friderici,-75.366,-3.551
Leporinus.friderici,-75.922,-2.295
Leporinus.friderici,-76.162,-2.379
Leporinus.friderici,-74.972,-2.487
Leporinus.friderici,-75.981,-2.225
Leporinus.friderici,-76.042,-2.688
Leporinus.friderici,-75.936,-2.775
Leporinus.friderici,-76.039,-2.691
Leporinus.friderici,-76.234,-2.824
Leporinus.friderici,-74.5,-4.2
Leporinus.friderici,-76.75,-2.37
Leporinus.friderici,-76.65,-2.38
Leporinus.friderici,-76.638,-2.383
Leporinus.friderici,-76.65,-2.38
Leporinus.friderici,-76.75,-2.37
Leporinus.friderici,-76.434,-3.078
Leporinus.friderici,-76.458,-3.204
Leporinus.friderici,-76.285,-3.471
Leporinus.friderici,-76.544,-4.198
Leporinus.friderici,-76.669,-4.429
Leporinus.friderici,-76.309,-3.34
Leporinus.friderici,-76.26,-3.535
Leporinus.friderici,-76.395,-2.862
Leporinus.friderici,-76.384,-3.29
Leporinus.friderici,-76.633,-2.561
Leporinus.friderici,-76.562,-4.271
Leporinus.friderici,-76.461,-3.908
Leporinus.friderici,-76.408,-3.621
Leporinus.friderici,-76.384,-3.223
Leporinus.friderici,-76.65,-2.383
Leporinus.friderici,-76.75,-2.367
Leporinus.friderici,-76.434,-3.078
Leporinus.friderici,-76.503,-3.82
Leporinus.friderici,-76.632,-2.561
Leporinus.friderici,-76.422,-3.7
Leporinus.friderici,-76.503,-3.82
Leporinus.friderici,-78.668,-3.553
Leporinus.friderici,-77.759,-3.63
Leporinus.friderici,-77.709,-3.909
Leporinus.friderici,-77.744,-3.919
Leporinus.friderici,-77.743,-3.563
Leporinus.friderici,-77.756,-4.044
Leporinus.friderici,-77.73,-3.897
Leporinus.friderici,-77.768,-3.641
Leporinus.friderici,-77.825,-4.038
Leporinus.friderici,-77.757,-4.044
Leporinus.friderici,-76.6,-5.883
Leporinus.friderici,-76.108,-5.884
Leporinus.friderici,-75.996,-9.205
Leporinus.friderici,-74.825,-2.099
Leporinus.friderici,-74.911,-2.147
Leporinus.friderici,-75.205,-1.587
Leporinus.friderici,-75.15,-2.133
Leporinus.friderici,-75.624,-1.553
Leporinus.friderici,-75.6,-1.567
Leporinus.friderici,-75.017,-1.845
Leporinus.friderici,-75.13,-2.093
Leporinus.friderici,-75.828,-1.632
Leporinus.friderici,-73.093,-3.495
Leporinus.friderici,-73.096,-3.498
Leporinus.friderici,-73.116,-3.487
Leporinus.friderici,-73.106,-3.485
Leporinus.friderici,-73.107,-3.486
Leporinus.friderici,-76.992,0.065
Leporinus.friderici,-77.132,0.028
Leporinus.friderici,-77.004,0.066
Leporinus.friderici,-76.991,0.078
Leporinus.friderici,-77.004,0.066
Leporinus.friderici,-76.988,0.065
Leporinus.friderici,-75.617,-0.533
Leporinus.friderici,-75.5,-0.583
Leporinus.friderici,-77.3,-0.5
Leporinus.friderici,-75.5,-0.558
Leporinus.friderici,-75.523,-1.005
Leporinus.friderici,-76.612,-0.38
Leporinus.friderici,-76.335,0.037
Leporinus.friderici,-77.3,-0.337
Leporinus.friderici,-76.333,-0.033
Leporinus.friderici,-77.255,-0.5
Leporinus.friderici,-76.45,-0.283
Leporinus.friderici,-77.095,-0.558
Leporinus.friderici,-76.462,-0.493
Leporinus.friderici,-76.2,-0.042
Leporinus.friderici,-76.91,0.117
Leporinus.friderici,-76.933,0.058
Leporinus.friderici,-77.3,-0.492
Leporinus.friderici,-76.65,-0.41
Leporinus.friderici,-76.618,-0.39
Leporinus.friderici,-77.098,-0.565
Leporinus.friderici,-76.978,-0.432
Leporinus.friderici,-75.527,-1.002
Leporinus.friderici,-77.126,0.063
Leporinus.friderici,-76.765,-0.258
Leporinus.friderici,-77.004,0.066
Leporinus.friderici,-77.071,-0.446
Leporinus.friderici,-75.357,-0.482
Leporinus.friderici,-76.607,-0.386
Leporinus.friderici,-74.077,-2.343
Leporinus.friderici,-76.989,0.065
Leporinus.friderici,-75.453,-0.995
Leporinus.friderici,-75.593,-0.892
Leporinus.friderici,-60.092,-3.208
Leporinus.friderici,-62.396,-2.212
Leporinus.friderici,-60.024,-3.142
Leporinus.friderici,-60.02,-3.219
Leporinus.friderici,-60.036,-3.208
Leporinus.friderici,-60.016,-3.213
Leporinus.friderici,-60.004,-3.199
Leporinus.friderici,-59.959,-3.155
Leporinus.friderici,-60.944,-2.621
Leporinus.friderici,-60.025,-3.102
Leporinus.friderici,-60.7,-2.717
Leporinus.friderici,-60.03,-3.213
Leporinus.friderici,-59.994,-3.219
Leporinus.friderici,-60.017,-3.1
Leporinus.friderici,-60.775,-2.558
Leporinus.friderici,-60.775,-2.558
Leporinus.friderici,-60,-3.167
Leporinus.friderici,-64.784,-0.385
Leporinus.friderici,-65.213,-0.382
Leporinus.friderici,-65.191,-0.376
Leporinus.friderici,-64.77,-0.416
Leporinus.friderici,-64.096,-0.12
Leporinus.friderici,-64.086,-0.113
Leporinus.friderici,-64.784,-0.385
Leporinus.friderici,-64.784,-0.385
Leporinus.friderici,-68.558,-0.696
Leporinus.friderici,-67.102,-0.12
Leporinus.friderici,-67.089,-0.13
Leporinus.friderici,-65.433,1.426
Leporinus.friderici,-67,1.97
Leporinus.friderici,-65.951,1.902
Leporinus.friderici,-67,1.97
Leporinus.friderici,-67.107,2.084
Leporinus.friderici,-68.024,2.696
Leporinus.friderici,-67,1.967
Leporinus.friderici,-66.967,1.983
Leporinus.friderici,-59.675,3.621
Leporinus.friderici,-59.912,3.169
Leporinus.friderici,-61.813,-1.035
Leporinus.friderici,-61.151,1.326
Leporinus.friderici,-61.434,3.362
Leporinus.friderici,-70.308,1.048
Leporinus.friderici,-70.276,1.299
Leporinus.friderici,-70.237,1.251
Leporinus.friderici,-69.653,0.664
Leporinus.friderici,-69.655,0.665
Leporinus.friderici,-70.033,1.193
Leporinus.friderici,-70.033,1.2
Leporinus.friderici,-70.234,1.284
Leporinus.friderici,-70.374,1.326
Leporinus.friderici,-70.524,1.328
Leporinus.friderici,-72.889,1.997
Leporinus.friderici,-72.89,2.003
Leporinus.friderici,-69.9,0.267
Leporinus.friderici,-69.967,0.267
Leporinus.friderici,-69.915,0.275
Leporinus.friderici,-70.117,1.26
Leporinus.friderici,-70.209,1.233
Leporinus.friderici,-72.89,2
Leporinus.friderici,-69.9,0.267
Leporinus.friderici,-69.967,0.267
Leporinus.friderici,-69.915,0.275
Leporinus.friderici,-69.967,0.267
Leporinus.friderici,-69.6,0.217
Leporinus.friderici,-69.9,0.267
Leporinus.friderici,-69.915,0.275
Leporinus.friderici,-69.117,0.167
Leporinus.friderici,-69.374,0.206
Leporinus.friderici,-69.533,1.85
Leporinus.friderici,-53.299,-0.929
Leporinus.friderici,-53.299,-0.929
Leporinus.friderici,-61.958,-4.203
Leporinus.friderici,-62.994,-4.997
Leporinus.friderici,-63.522,-6.559
Leporinus.friderici,-62.971,-6.69
Leporinus.friderici,-62.123,-4.438
Leporinus.friderici,-61.373,-3.898
Leporinus.friderici,-63.183,-5.628
Leporinus.friderici,-63.188,-5.624
Leporinus.friderici,-61.477,-3.923
Leporinus.friderici,-61.304,-3.906
Leporinus.friderici,-62.217,-4.083
Leporinus.friderici,-63.239,-6.355
Leporinus.friderici,-63.24,-6.355
Leporinus.friderici,-62.994,-4.997
Leporinus.friderici,-62.971,-6.69
Leporinus.friderici,-62.038,-4.264
Leporinus.friderici,-64.618,-6.666
Leporinus.friderici,-64.606,-6.69
Leporinus.friderici,-64.546,-6.517
Leporinus.friderici,-64.56,-6.563
Leporinus.friderici,-64.546,-6.517
Leporinus.friderici,-70.8,-9.717
Leporinus.friderici,-70.883,-9.85
Leporinus.friderici,-70.932,-9.953
Leporinus.friderici,-70.831,-9.788
Leporinus.friderici,-69.47,-8.75
Leporinus.friderici,-68.591,-9.03
Leporinus.friderici,-67.543,-10.079
Leporinus.friderici,-67.888,-9.933
Leporinus.friderici,-67.81,-9.975
Leporinus.friderici,-67.85,-10.05
Leporinus.friderici,-68.464,-10.003
Leporinus.friderici,-68.447,-10.752
Leporinus.friderici,-67.8,-9.967
Leporinus.friderici,-68.817,-10.983
Leporinus.friderici,-68.75,-9.333
Leporinus.friderici,-69,-9.33
Leporinus.friderici,-69,-9.333
Leporinus.friderici,-69,-9.333
Leporinus.friderici,-68.583,-9.15
Leporinus.friderici,-68.969,-9.107
Leporinus.friderici,-67.975,-3.125
Leporinus.friderici,-74.784,-0.199
Leporinus.friderici,-76.217,0.158
Leporinus.friderici,-76.138,0.125
Leporinus.friderici,-76.217,0.208
Leporinus.friderici,-67.979,-3.154
Leporinus.friderici,-67.94,-3.102
Leporinus.friderici,-69.683,-3.233
Leporinus.friderici,-75.676,-0.177
Leporinus.friderici,-74.86,-0.154
Leporinus.friderici,-74.732,-0.13
Leporinus.friderici,-74.886,-0.154
Leporinus.friderici,-75.329,0.175
Leporinus.friderici,-74.888,-0.183
Leporinus.friderici,-74.78,-0.194
Leporinus.friderici,-74.784,-0.198
Leporinus.friderici,-74.784,-0.199
Leporinus.friderici,-74.542,-0.432
Leporinus.friderici,-74.349,-0.752
Leporinus.friderici,-70.001,-3.013
Leporinus.friderici,-70.143,-3.535
Leporinus.friderici,-72.7,-2.467
Leporinus.friderici,-67.95,-3.1
Leporinus.friderici,-67.967,-3.117
Leporinus.friderici,-74.865,-0.173
Leporinus.friderici,-74.959,-0.091
Leporinus.friderici,-67.95,-3.1
Leporinus.friderici,-76.168,0.354
Leporinus.friderici,-67.95,-3.1
Leporinus.friderici,-71.21,-3.19
Leporinus.friderici,-60.075,-3.242
Leporinus.friderici,-60.209,-3.348
Leporinus.friderici,-59.926,-3.196
Leporinus.friderici,-60.203,-3.335
Leporinus.friderici,-60.267,-3.417
Leporinus.friderici,-60.276,-3.482
Leporinus.friderici,-59.946,-3.24
Leporinus.friderici,-60.459,-3.428
Leporinus.friderici,-60.186,-3.285
Leporinus.friderici,-61.404,-3.58
Leporinus.friderici,-60.629,-3.262
Leporinus.friderici,-59.96,-3.253
Leporinus.friderici,-59.912,-3.169
Leporinus.friderici,-61,-3.067
Leporinus.friderici,-59.967,-3.25
Leporinus.friderici,-60.222,-3.278
Leporinus.friderici,-60.818,-3.604
Leporinus.friderici,-60.219,-3.313
Leporinus.friderici,-60.808,-3.577
Leporinus.friderici,-60.811,-3.571
Leporinus.friderici,-59.967,-3.25
Leporinus.friderici,-60.49,-3.34
Leporinus.friderici,-59.908,-3.163
Leporinus.friderici,-60.075,-3.287
Leporinus.friderici,-60.333,-3.333
Leporinus.friderici,-59.913,-3.168
Leporinus.friderici,-59.919,-3.181
Leporinus.friderici,-60.709,-3.216
Leporinus.friderici,-60.589,-3.344
Leporinus.friderici,-60.633,-3.283
Leporinus.friderici,-60.067,-3.217
Leporinus.friderici,-60.75,-3.217
Leporinus.friderici,-60.283,-3.417
Leporinus.friderici,-60.277,-3.482
Leporinus.friderici,-60.067,-3.233
Leporinus.friderici,-59.912,-3.169
Leporinus.friderici,-59.913,-3.168
Leporinus.friderici,-60.633,-3.283
Leporinus.friderici,-60.067,-3.217
Leporinus.friderici,-60.75,-3.217
Leporinus.friderici,-60.283,-3.417
Leporinus.friderici,-60.633,-3.283
Leporinus.friderici,-60.283,-3.417
Leporinus.friderici,-60.067,-3.217
Leporinus.friderici,-60.75,-3.217
Leporinus.friderici,-62.642,-3.408
Leporinus.friderici,-61.491,-3.658
Leporinus.friderici,-61.964,-3.964
Leporinus.friderici,-62.057,-3.837
Leporinus.friderici,-61.684,-3.751
Leporinus.friderici,-61.664,-3.845
Leporinus.friderici,-62.586,-3.859
Leporinus.friderici,-62.348,-3.822
Leporinus.friderici,-61.74,-3.873
Leporinus.friderici,-64.812,-2.456
Leporinus.friderici,-63.427,-3.899
Leporinus.friderici,-64.573,-2.753
Leporinus.friderici,-64.817,-2.487
Leporinus.friderici,-63.878,-3.855
Leporinus.friderici,-64.7,-2.5
Leporinus.friderici,-64.7,-2.5
Leporinus.friderici,-64.7,-2.417
Leporinus.friderici,-63.333,-3.917
Leporinus.friderici,-64.383,-3
Leporinus.friderici,-64.7,-2.5
Leporinus.friderici,-65.604,-2.711
Leporinus.friderici,-64.684,-3.312
Leporinus.friderici,-66.155,-2.474
Leporinus.friderici,-66.092,-2.514
Leporinus.friderici,-66.503,-2.423
Leporinus.friderici,-66.1,-2.517
Leporinus.friderici,-66.1,-2.517
Leporinus.friderici,-66.1,-2.517
Leporinus.friderici,-66.958,-2.725
Leporinus.friderici,-67.758,-2.775
Leporinus.friderici,-66.804,-2.716
Leporinus.friderici,-67.75,-2.767
Leporinus.friderici,-66.95,-2.717
Leporinus.friderici,-69.339,-3.959
Leporinus.friderici,-69.623,-4.337
Leporinus.friderici,-69.913,-4.006
Leporinus.friderici,-69.733,-4.233
Leporinus.friderici,-69.883,-4
Leporinus.friderici,-69.899,-4
Leporinus.friderici,-71.86,-3.324
Leporinus.friderici,-71.858,-3.324
Leporinus.friderici,-69.742,-4.242
Leporinus.friderici,-69.951,-4.2
Leporinus.friderici,-69.947,-4.211
Leporinus.friderici,-70.605,-3.635
Leporinus.friderici,-70.6,-3.675
Leporinus.friderici,-70.586,-3.697
Leporinus.friderici,-70.651,-3.785
Leporinus.friderici,-70.428,-3.8
Leporinus.friderici,-70.267,-3.806
Leporinus.friderici,-70.226,-3.809
Leporinus.friderici,-70.222,-3.847
Leporinus.friderici,-70.126,-3.979
Leporinus.friderici,-70.113,-3.982
Leporinus.friderici,-69.913,-4.014
Leporinus.friderici,-70.117,-4.018
Leporinus.friderici,-70.042,-4.105
Leporinus.friderici,-70.031,-4.117
Leporinus.friderici,-69.924,-4.119
Leporinus.friderici,-69.948,-4.124
Leporinus.friderici,-69.946,-4.128
Leporinus.friderici,-69.921,-4.134
Leporinus.friderici,-69.944,-4.135
Leporinus.friderici,-69.999,-4.139
